A,180318,222620,3440.2488,N,8232.7181,W,59.0,0.02,1.05,-0.03;
A,180318,222621,3440.2403,N,8232.7351,W,59.1,0.15,1.02,-0.01;
A,180318,222622,3440.2318,N,8232.7523,W,59.6,-0.03,1.03,-0.02;
A,180318,222623,3440.2228,N,8232.7691,W,59.9,0.02,1.09,-0.08;
A,180318,222624,3440.2132,N,8232.7857,W,59.4,-0.06,1.10,0.02;
A,180318,222625,3440.2036,N,8232.8023,W,60.1,0.13,1.14,0.04;
A,180318,222626,3440.1938,N,8232.8187,W,59.8,0.16,1.06,0.03;
A,180318,222627,3440.1841,N,8232.8350,W,59.2,0.02,1.01,-0.06;
A,180318,222628,3440.1742,N,8232.8510,W,59.2,-0.16,1.02,-0.05;
A,180318,222629,3440.1642,N,8232.8668,W,59.4,-0.01,1.06,-0.01;
A,180318,222630,3440.1542,N,8232.8827,W,59.8,-0.15,1.02,-0.01;
A,180318,222631,3440.1441,N,8232.8987,W,59.8,-0.02,0.96,0.01;
A,180318,222632,3440.1338,N,8232.9144,W,59.3,-0.06,1.11,0.00;
A,180318,222633,3440.1235,N,8232.9299,W,59.0,0.11,1.07,0.02;
A,180318,222634,3440.1128,N,8232.9452,W,59.6,0.02,1.07,-0.10;
A,180318,222635,3440.1021,N,8232.9605,W,59.2,0.02,1.01,-0.04;
A,180318,222636,3440.0913,N,8232.9756,W,59.4,-0.05,0.98,-0.05;
A,180318,222637,3440.0802,N,8232.9905,W,59.4,0.00,0.94,-0.11;
A,180318,222638,3440.0690,N,8233.0053,W,59.8,0.05,0.98,-0.03;
A,180318,222639,3440.0576,N,8233.0198,W,59.2,0.00,1.02,-0.04;
A,180318,222640,3440.0461,N,8233.0340,W,59.2,-0.05,0.98,-0.01;
A,180318,222641,3440.0344,N,8233.0483,W,59.4,-0.01,0.99,-0.03;
A,180318,222642,3440.0226,N,8233.0627,W,59.4,0.11,1.05,-0.03;
A,180318,222643,3440.0110,N,8233.0772,W,59.7,0.02,0.99,-0.05;
A,180318,222644,3439.9992,N,8233.0918,W,60.2,0.02,1.09,-0.02;
A,180318,222645,3439.9875,N,8233.1064,W,59.8,-0.08,1.01,0.02;
A,180318,222646,3439.9758,N,8233.1208,W,59.4,0.08,1.03,0.02;
A,180318,222647,3439.9641,N,8233.1351,W,60.0,-0.02,1.10,0.05;
A,180318,222648,3439.9524,N,8233.1495,W,59.7,0.01,1.15,-0.01;
A,180318,222649,3439.9407,N,8233.1636,W,59.7,-0.03,0.99,0.03;
A,180318,222650,3439.9291,N,8233.1781,W,59.8,0.05,0.96,0.00;
A,180318,222651,3439.9175,N,8233.1924,W,59.2,-0.01,1.00,-0.08;
A,180318,222652,3439.9059,N,8233.2066,W,59.3,-0.07,0.95,-0.13;
A,180318,222653,3439.8945,N,8233.2210,W,59.3,-0.05,1.07,0.02;
A,180318,222654,3439.8831,N,8233.2354,W,59.3,0.03,1.03,-0.03;
A,180318,222655,3439.8713,N,8233.2495,W,59.1,0.19,0.93,-0.12;
A,180318,222656,3439.8596,N,8233.2633,W,59.1,-0.16,0.84,-0.07;
A,180318,222657,3439.8478,N,8233.2772,W,59.5,0.00,0.87,-0.08;
A,180318,222658,3439.8362,N,8233.2914,W,59.2,0.19,0.98,-0.10;
A,180318,222659,3439.8246,N,8233.3056,W,59.3,0.04,0.94,-0.08;
A,180318,222700,3439.8128,N,8233.3197,W,59.3,0.00,0.96,-0.02;
A,180318,222701,3439.8011,N,8233.3336,W,59.2,-0.05,1.10,0.04;
A,180318,222702,3439.7894,N,8233.3477,W,59.4,0.21,1.00,-0.09;
A,180318,222703,3439.7776,N,8233.3619,W,59.5,-0.08,0.95,-0.02;
A,180318,222704,3439.7658,N,8233.3761,W,59.4,0.18,1.09,-0.01;
A,180318,222705,3439.7540,N,8233.3903,W,59.5,0.18,0.98,-0.10;
A,180318,222706,3439.7423,N,8233.4046,W,59.4,0.00,1.03,-0.01;
A,180318,222707,3439.7305,N,8233.4190,W,59.6,-0.05,0.99,-0.04;
A,180318,222708,3439.7188,N,8233.4334,W,59.7,-0.02,1.02,-0.05;
A,180318,222709,3439.7070,N,8233.4478,W,59.9,0.10,1.00,-0.03;
A,180318,222710,3439.6952,N,8233.4623,W,59.7,-0.01,0.91,-0.09;
A,180318,222711,3439.6835,N,8233.4768,W,59.8,-0.01,1.05,0.00;
A,180318,222712,3439.6720,N,8233.4912,W,59.2,-0.03,1.02,-0.04;
A,180318,222713,3439.6607,N,8233.5058,W,59.2,0.15,1.07,0.09;
